family,front_type,budget,view,quantile,parameter,parameter_kind,observed_n,elite_n,observed_min,observed_max,observed_range,elite_min,elite_q25,elite_median,elite_q75,elite_max,elite_iqr,elite_iqr_share
RE3D,extremePointsFronts,3000,HV,0.05,populationSizeWithArchive,numerical,286,15,11.0,199.0,188.0,19.0,26.0,35.0,44.0,186.0,18.0,0.09574468085106383
RE3D,extremePointsFronts,3000,HV,0.1,populationSizeWithArchive,numerical,286,29,11.0,199.0,188.0,11.0,21.0,35.0,45.0,199.0,24.0,0.1276595744680851
RE3D,extremePointsFronts,3000,HV,0.2,populationSizeWithArchive,numerical,286,58,11.0,199.0,188.0,11.0,31.0,37.5,55.75,199.0,24.75,0.13164893617021275
RE3D,extremePointsFronts,3000,joint,0.05,populationSizeWithArchive,numerical,286,15,11.0,199.0,188.0,31.0,44.5,72.0,165.0,199.0,120.5,0.6409574468085106
RE3D,extremePointsFronts,3000,joint,0.1,populationSizeWithArchive,numerical,286,29,11.0,199.0,188.0,31.0,41.0,50.0,136.0,199.0,95.0,0.5053191489361702
RE3D,extremePointsFronts,3000,joint,0.2,populationSizeWithArchive,numerical,286,58,11.0,199.0,188.0,31.0,36.75,46.0,134.0,199.0,97.25,0.5172872340425532
RE3D,extremePointsFronts,3000,EP,0.05,powerLawMutationDelta,numerical,151,6,1.1504738352184094,9.999761267082638,8.849287431864228,1.1504738352184094,1.9064322954125386,5.424641230489304,9.052461100787085,9.826508030371423,7.146028805374546,0.807525900858792
RE3D,extremePointsFronts,3000,EP,0.1,powerLawMutationDelta,numerical,151,10,1.1504738352184094,9.999761267082638,8.849287431864228,1.1504738352184094,1.4157977311625625,1.9769078437912624,8.54368459367855,9.826508030371423,7.127886862515988,0.8054757987462496
RE3D,extremePointsFronts,3000,EP,0.2,powerLawMutationDelta,numerical,151,27,1.1504738352184094,9.999761267082638,8.849287431864228,1.1504738352184094,1.7749806697243735,5.655158286292513,8.710462684941842,9.826508030371423,6.9354820152174685,0.7837333874187891
RE3D,extremePointsFronts,3000,HV,0.05,powerLawMutationDelta,numerical,151,6,1.1504738352184094,9.999761267082638,8.849287431864228,4.311812434794337,6.022013520791062,7.714864886694297,7.728273664018548,9.470500524520212,1.7062601432274862,0.19281328088447436
RE3D,extremePointsFronts,3000,HV,0.1,powerLawMutationDelta,numerical,151,13,1.1504738352184094,9.999761267082638,8.849287431864228,4.311812434794337,7.712085576193146,7.8050697544461665,9.320203333692373,9.874474443222512,1.608117757499227,0.18172285281510558
RE3D,extremePointsFronts,3000,HV,0.2,powerLawMutationDelta,numerical,151,29,1.1504738352184094,9.999761267082638,8.849287431864228,3.786538185340012,7.577756519244747,7.8050697544461665,8.506016860300985,9.93002411393378,0.9282603410562382,0.1048966200051078
RE3D,extremePointsFronts,3000,joint,0.05,powerLawMutationDelta,numerical,151,3,1.1504738352184094,9.999761267082638,8.849287431864228,3.786538185340012,6.12526720800864,8.463996230677267,8.667656729244069,8.87131722781087,2.542389521235429,0.28729878431577155
RE3D,extremePointsFronts,3000,joint,0.1,powerLawMutationDelta,numerical,151,7,1.1504738352184094,9.999761267082638,8.849287431864228,3.786538185340012,8.006122020701863,8.806012830188289,8.98723478334124,9.28388976559511,0.981112762639377,0.11086912592607376
RE3D,extremePointsFronts,3000,joint,0.2,powerLawMutationDelta,numerical,151,13,1.1504738352184094,9.999761267082638,8.849287431864228,3.786538185340012,7.560786691281592,8.87131722781087,9.130194579989343,9.826508030371423,1.569407888707751,0.17734850413567513
RE3D,extremePointsFronts,3000,EP,0.05,selectionTournamentSize,numerical,32,1,2.0,9.0,7.0,8.0,8.0,8.0,8.0,8.0,0.0,0.0
RE3D,extremePointsFronts,3000,EP,0.1,selectionTournamentSize,numerical,32,1,2.0,9.0,7.0,8.0,8.0,8.0,8.0,8.0,0.0,0.0
RE3D,extremePointsFronts,3000,EP,0.2,selectionTournamentSize,numerical,32,4,2.0,9.0,7.0,4.0,7.0,8.0,8.0,8.0,1.0,0.14285714285714285
RE3D,extremePointsFronts,3000,HV,0.05,selectionTournamentSize,numerical,32,1,2.0,9.0,7.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0
RE3D,extremePointsFronts,3000,HV,0.1,selectionTournamentSize,numerical,32,2,2.0,9.0,7.0,4.0,4.25,4.5,4.75,5.0,0.5,0.07142857142857142
RE3D,extremePointsFronts,3000,HV,0.2,selectionTournamentSize,numerical,32,6,2.0,9.0,7.0,4.0,4.25,5.0,5.0,5.0,0.75,0.10714285714285714
RE3D,extremePointsFronts,3000,joint,0.05,selectionTournamentSize,numerical,32,0,2.0,9.0,7.0,,,,,,,
RE3D,extremePointsFronts,3000,joint,0.1,selectionTournamentSize,numerical,32,1,2.0,9.0,7.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0
RE3D,extremePointsFronts,3000,joint,0.2,selectionTournamentSize,numerical,32,3,2.0,9.0,7.0,4.0,5.0,6.0,6.0,6.0,1.0,0.14285714285714285
RE3D,extremePointsFronts,3000,EP,0.05,uniformMutationPerturbation,numerical,1,0,0.6308749699906253,0.6308749699906253,0.0,,,,,,,
RE3D,extremePointsFronts,3000,EP,0.1,uniformMutationPerturbation,numerical,1,0,0.6308749699906253,0.6308749699906253,0.0,,,,,,,
RE3D,extremePointsFronts,3000,EP,0.2,uniformMutationPerturbation,numerical,1,0,0.6308749699906253,0.6308749699906253,0.0,,,,,,,
RE3D,extremePointsFronts,3000,HV,0.05,uniformMutationPerturbation,numerical,1,0,0.6308749699906253,0.6308749699906253,0.0,,,,,,,
RE3D,extremePointsFronts,3000,HV,0.1,uniformMutationPerturbation,numerical,1,0,0.6308749699906253,0.6308749699906253,0.0,,,,,,,
RE3D,extremePointsFronts,3000,HV,0.2,uniformMutationPerturbation,numerical,1,0,0.6308749699906253,0.6308749699906253,0.0,,,,,,,
RE3D,extremePointsFronts,3000,joint,0.05,uniformMutationPerturbation,numerical,1,0,0.6308749699906253,0.6308749699906253,0.0,,,,,,,
RE3D,extremePointsFronts,3000,joint,0.1,uniformMutationPerturbation,numerical,1,0,0.6308749699906253,0.6308749699906253,0.0,,,,,,,
RE3D,extremePointsFronts,3000,joint,0.2,uniformMutationPerturbation,numerical,1,0,0.6308749699906253,0.6308749699906253,0.0,,,,,,,
RWA3D,extremePointsFronts,3000,EP,0.05,blxAlphaBetaCrossoverAlpha,numerical,136,6,0.1495288614246611,0.9971039272830088,0.8475750658583476,0.6443619092083887,0.7448597102815683,0.8202959866260232,0.8657107331168381,0.8774908785948968,0.12085102283526983,0.1425844479189378
RWA3D,extremePointsFronts,3000,EP,0.1,blxAlphaBetaCrossoverAlpha,numerical,136,12,0.1495288614246611,0.9971039272830088,0.8475750658583476,0.5645763649323742,0.7534849288278354,0.8202959866260232,0.877492136316415,0.9794919440047358,0.12400720748857963,0.14630822977667035
RWA3D,extremePointsFronts,3000,EP,0.2,blxAlphaBetaCrossoverAlpha,numerical,136,30,0.1495288614246611,0.9971039272830088,0.8475750658583476,0.1495288614246611,0.6611582926939403,0.7583087176971153,0.865714608019307,0.9923576172784822,0.20455631532536667,0.2413430073219656
RWA3D,extremePointsFronts,3000,HV,0.05,blxAlphaBetaCrossoverAlpha,numerical,136,4,0.1495288614246611,0.9971039272830088,0.8475750658583476,0.8603949289377312,0.8993343813574854,0.9511832215762492,0.9906161707866353,0.9923079501812564,0.09128178942914988,0.10769758704110523
RWA3D,extremePointsFronts,3000,HV,0.1,blxAlphaBetaCrossoverAlpha,numerical,136,12,0.1495288614246611,0.9971039272830088,0.8475750658583476,0.6633161926196245,0.8603949928678362,0.8830740298724307,0.9879129263247062,0.9923079501812564,0.12751793345687001,0.15045031241891402
RWA3D,extremePointsFronts,3000,HV,0.2,blxAlphaBetaCrossoverAlpha,numerical,136,24,0.1495288614246611,0.9971039272830088,0.8475750658583476,0.5634981591562521,0.8432436265499808,0.8745404136453651,0.9850530757860276,0.9923079501812564,0.14180944923604688,0.16731196438917778
RWA3D,extremePointsFronts,3000,joint,0.05,blxAlphaBetaCrossoverAlpha,numerical,136,11,0.1495288614246611,0.9971039272830088,0.8475750658583476,0.755762125649357,0.8510030582478856,0.8679516671665669,0.9497727699751725,0.9926264169091944,0.09876971172728688,0.11653211108477078
RWA3D,extremePointsFronts,3000,joint,0.1,blxAlphaBetaCrossoverAlpha,numerical,136,14,0.1495288614246611,0.9971039272830088,0.8475750658583476,0.755762125649357,0.8470106218880025,0.8727237883237682,0.967331082284688,0.9926264169091944,0.12032046039668554,0.14195847098785971
RWA3D,extremePointsFronts,3000,joint,0.2,blxAlphaBetaCrossoverAlpha,numerical,136,28,0.1495288614246611,0.9971039272830088,0.8475750658583476,0.755762125649357,0.8600431794452112,0.8774959094809696,0.9858393043877893,0.9926264169091944,0.12579612494257808,0.1484188598860953
RWA3D,extremePointsFronts,3000,EP,0.05,blxAlphaBetaCrossoverBeta,numerical,136,6,0.1294042876697908,0.9993613800098884,0.8699570923400975,0.4259437455420007,0.7551976147665814,0.8187004388150818,0.8959145160469204,0.9477145307043724,0.14071690128033898,0.16175154213850318
RWA3D,extremePointsFronts,3000,EP,0.1,blxAlphaBetaCrossoverBeta,numerical,136,12,0.1294042876697908,0.9993613800098884,0.8699570923400975,0.4259437455420007,0.6900670679882133,0.8013338080130027,0.8509409738090556,0.9477145307043724,0.16087390582084238,0.18492165560499962
RWA3D,extremePointsFronts,3000,EP,0.2,blxAlphaBetaCrossoverBeta,numerical,136,30,0.1294042876697908,0.9993613800098884,0.8699570923400975,0.1688490469510816,0.762637840940192,0.8120643074448862,0.8619719004344151,0.9881755953679814,0.09933405949422303,0.1141827112726035
RWA3D,extremePointsFronts,3000,HV,0.05,blxAlphaBetaCrossoverBeta,numerical,136,4,0.1294042876697908,0.9993613800098884,0.8699570923400975,0.5716027328248254,0.6334099551786141,0.8051913384473787,0.9570927617509378,0.9592601042091102,0.32368280657232373,0.37206755301189554
RWA3D,extremePointsFronts,3000,HV,0.1,blxAlphaBetaCrossoverBeta,numerical,136,12,0.1294042876697908,0.9993613800098884,0.8699570923400975,0.5716027328248254,0.6548025065764278,0.8298631537673806,0.9570927617509378,0.9993613800098884,0.30229025517451,0.34747720069892124
RWA3D,extremePointsFronts,3000,HV,0.2,blxAlphaBetaCrossoverBeta,numerical,136,24,0.1294042876697908,0.9993613800098884,0.8699570923400975,0.1294607620972556,0.7881427044415553,0.8654264697575246,0.9596755120481038,0.9993613800098884,0.17153280760654843,0.1971738711217841
RWA3D,extremePointsFronts,3000,joint,0.05,blxAlphaBetaCrossoverBeta,numerical,136,11,0.1294042876697908,0.9993613800098884,0.8699570923400975,0.6548385907981018,0.8462200519252787,0.8636682814873755,0.933411634035828,0.9920467012165092,0.08719158211054934,0.10022515234172377
RWA3D,extremePointsFronts,3000,joint,0.1,blxAlphaBetaCrossoverBeta,numerical,136,14,0.1294042876697908,0.9993613800098884,0.8699570923400975,0.4399993690298774,0.8271709460595894,0.8617783587002774,0.9215514935495259,0.9920467012165092,0.09438054748993652,0.10848873849175973
RWA3D,extremePointsFronts,3000,joint,0.2,blxAlphaBetaCrossoverBeta,numerical,136,28,0.1294042876697908,0.9993613800098884,0.8699570923400975,0.4399993690298774,0.8179131279798214,0.863929108290617,0.9453517583215498,0.9993613800098884,0.12743863034172842,0.14648840898455262
RWA3D,extremePointsFronts,3000,EP,0.05,blxAlphaCrossoverAlpha,numerical,109,6,0.5098740510481188,0.998284816570896,0.4884107655227772,0.5264943741208897,0.7791518386490799,0.8479306260461277,0.9059704318385733,0.9223764323894976,0.1268185931894934,0.259655605776321
RWA3D,extremePointsFronts,3000,EP,0.1,blxAlphaCrossoverAlpha,numerical,109,11,0.5098740510481188,0.998284816570896,0.4884107655227772,0.5098740510481188,0.7704496071710081,0.8061073496799976,0.9151109491863167,0.9607715787850722,0.14466134201530867,0.29618786527047253
RWA3D,extremePointsFronts,3000,EP,0.2,blxAlphaCrossoverAlpha,numerical,109,19,0.5098740510481188,0.998284816570896,0.4884107655227772,0.5098740510481188,0.7704496071710081,0.8061073496799976,0.9151109491863167,0.9754993070695892,0.14466134201530867,0.29618786527047253
RWA3D,extremePointsFronts,3000,HV,0.05,blxAlphaCrossoverAlpha,numerical,109,9,0.5098740510481188,0.998284816570896,0.4884107655227772,0.7984207262276387,0.8878032711440398,0.9401693027569812,0.9751365606935518,0.9920704256639378,0.08733328954951203,0.17881114773552062
RWA3D,extremePointsFronts,3000,HV,0.1,blxAlphaCrossoverAlpha,numerical,109,14,0.5098740510481188,0.998284816570896,0.4884107655227772,0.7984207262276387,0.8877632927342097,0.9179174932832792,0.9570242099304316,0.9920704256639378,0.06926091719622185,0.14180874396183196
RWA3D,extremePointsFronts,3000,HV,0.2,blxAlphaCrossoverAlpha,numerical,109,28,0.5098740510481188,0.998284816570896,0.4884107655227772,0.7736971439696502,0.8878032711440398,0.9538320184819161,0.9751556060014595,0.9920704256639378,0.08735233485741967,0.17885014218292444
RWA3D,extremePointsFronts,3000,joint,0.05,blxAlphaCrossoverAlpha,numerical,109,2,0.5098740510481188,0.998284816570896,0.4884107655227772,0.7672020703723661,0.8155944474755427,0.8639868245787192,0.9123792016818957,0.9607715787850722,0.09678475420635302,0.1981626144189474
RWA3D,extremePointsFronts,3000,joint,0.1,blxAlphaCrossoverAlpha,numerical,109,12,0.5098740510481188,0.998284816570896,0.4884107655227772,0.7672020703723661,0.7855505414679697,0.9081503877555168,0.9541598494532328,0.9751365606935518,0.1686093079852632,0.34522029383359293
RWA3D,extremePointsFronts,3000,joint,0.2,blxAlphaCrossoverAlpha,numerical,109,24,0.5098740510481188,0.998284816570896,0.4884107655227772,0.7672020703723661,0.8673422635031399,0.9381815903707167,0.9628709384136076,0.998284816570896,0.09552867491046768,0.19559084617681852
RWA3D,extremePointsFronts,3000,EP,0.05,boltzmannTemperature,numerical,24,1,7.199822239493469,97.31203970377835,90.11221746428488,68.30438444714281,68.30438444714281,68.30438444714281,68.30438444714281,68.30438444714281,0.0,0.0
RWA3D,extremePointsFronts,3000,EP,0.1,boltzmannTemperature,numerical,24,1,7.199822239493469,97.31203970377835,90.11221746428488,68.30438444714281,68.30438444714281,68.30438444714281,68.30438444714281,68.30438444714281,0.0,0.0
RWA3D,extremePointsFronts,3000,EP,0.2,boltzmannTemperature,numerical,24,5,7.199822239493469,97.31203970377835,90.11221746428488,7.199822239493469,57.338990569532925,59.31713255247512,68.30438444714281,68.30438444714281,10.965393877609884,0.1216859842779467
RWA3D,extremePointsFronts,3000,HV,0.05,boltzmannTemperature,numerical,24,0,7.199822239493469,97.31203970377835,90.11221746428488,,,,,,,
RWA3D,extremePointsFronts,3000,HV,0.1,boltzmannTemperature,numerical,24,1,7.199822239493469,97.31203970377835,90.11221746428488,7.271802032321986,7.271802032321986,7.271802032321986,7.271802032321986,7.271802032321986,0.0,0.0
RWA3D,extremePointsFronts,3000,HV,0.2,boltzmannTemperature,numerical,24,2,7.199822239493469,97.31203970377835,90.11221746428488,7.271802032321986,20.57498054191592,33.878159051509854,47.18133756110379,60.48451607069772,26.606357019187868,0.2952580434471391
RWA3D,extremePointsFronts,3000,joint,0.05,boltzmannTemperature,numerical,24,0,7.199822239493469,97.31203970377835,90.11221746428488,,,,,,,
RWA3D,extremePointsFronts,3000,joint,0.1,boltzmannTemperature,numerical,24,1,7.199822239493469,97.31203970377835,90.11221746428488,7.250990000647996,7.250990000647996,7.250990000647996,7.250990000647996,7.250990000647996,0.0,0.0
RWA3D,extremePointsFronts,3000,joint,0.2,boltzmannTemperature,numerical,24,1,7.199822239493469,97.31203970377835,90.11221746428488,7.250990000647996,7.250990000647996,7.250990000647996,7.250990000647996,7.250990000647996,0.0,0.0
RWA3D,extremePointsFronts,3000,EP,0.05,crossoverProbability,numerical,257,13,0.0346488757366012,0.9921321174319752,0.9574832416953739,0.0346488757366012,0.3562876479118877,0.4106545515326274,0.5025616386627626,0.9257758503075648,0.14627399075087488,0.15276924376438578
RWA3D,extremePointsFronts,3000,EP,0.1,crossoverProbability,numerical,257,26,0.0346488757366012,0.9921321174319752,0.9574832416953739,0.0346488757366012,0.29742268225508495,0.41588306439316336,0.67437256398287,0.9897510057819356,0.3769498817277851,0.39368822900788986
RWA3D,extremePointsFronts,3000,EP,0.2,crossoverProbability,numerical,257,52,0.0346488757366012,0.9921321174319752,0.9574832416953739,0.0346488757366012,0.3520628168217744,0.4464367949663526,0.6841773686686953,0.9897510057819356,0.33211455184692085,0.346861999651148
RWA3D,extremePointsFronts,3000,HV,0.05,crossoverProbability,numerical,257,13,0.0346488757366012,0.9921321174319752,0.9574832416953739,0.3185857112932514,0.4336629253801243,0.62794271382358,0.6728875590513721,0.7910046038722585,0.2392246336712478,0.24984733231222214
RWA3D,extremePointsFronts,3000,HV,0.1,crossoverProbability,numerical,257,26,0.0346488757366012,0.9921321174319752,0.9574832416953739,0.2747201116197019,0.417100986570452,0.62794271382358,0.691380890525678,0.9477371645934216,0.27427990395522595,0.28645922143720287
RWA3D,extremePointsFronts,3000,HV,0.2,crossoverProbability,numerical,257,52,0.0346488757366012,0.9921321174319752,0.9574832416953739,0.2436157307348885,0.3619246501268348,0.5971533733031495,0.6758091277191166,0.9477371645934216,0.31388447759228183,0.3278224243763267
RWA3D,extremePointsFronts,3000,joint,0.05,crossoverProbability,numerical,257,13,0.0346488757366012,0.9921321174319752,0.9574832416953739,0.2158828495904103,0.3133462589753727,0.4105591319485442,0.4384350388080895,0.6985129314036677,0.12508877983271677,0.13064330986224626
RWA3D,extremePointsFronts,3000,joint,0.1,crossoverProbability,numerical,257,26,0.0346488757366012,0.9921321174319752,0.9574832416953739,0.2158828495904103,0.410582986844565,0.5271338298191661,0.6908538594971787,0.9505850426968576,0.2802708726526137,0.2927162173160861
RWA3D,extremePointsFronts,3000,joint,0.2,crossoverProbability,numerical,257,52,0.0346488757366012,0.9921321174319752,0.9574832416953739,0.2158828495904103,0.39457485105731915,0.5030876826159507,0.6914932470050698,0.9505850426968576,0.2969183959477506,0.31010296892717426
RWA3D,extremePointsFronts,3000,EP,0.05,fuzzyRecombinationCrossoverAlpha,numerical,1,1,0.1040984667087484,0.1040984667087484,0.0,0.1040984667087484,0.1040984667087484,0.1040984667087484,0.1040984667087484,0.1040984667087484,0.0,
RWA3D,extremePointsFronts,3000,EP,0.1,fuzzyRecombinationCrossoverAlpha,numerical,1,1,0.1040984667087484,0.1040984667087484,0.0,0.1040984667087484,0.1040984667087484,0.1040984667087484,0.1040984667087484,0.1040984667087484,0.0,
RWA3D,extremePointsFronts,3000,EP,0.2,fuzzyRecombinationCrossoverAlpha,numerical,1,1,0.1040984667087484,0.1040984667087484,0.0,0.1040984667087484,0.1040984667087484,0.1040984667087484,0.1040984667087484,0.1040984667087484,0.0,
RWA3D,extremePointsFronts,3000,HV,0.05,fuzzyRecombinationCrossoverAlpha,numerical,1,0,0.1040984667087484,0.1040984667087484,0.0,,,,,,,
RWA3D,extremePointsFronts,3000,HV,0.1,fuzzyRecombinationCrossoverAlpha,numerical,1,0,0.1040984667087484,0.1040984667087484,0.0,,,,,,,
RWA3D,extremePointsFronts,3000,HV,0.2,fuzzyRecombinationCrossoverAlpha,numerical,1,0,0.1040984667087484,0.1040984667087484,0.0,,,,,,,
RWA3D,extremePointsFronts,3000,joint,0.05,fuzzyRecombinationCrossoverAlpha,numerical,1,0,0.1040984667087484,0.1040984667087484,0.0,,,,,,,
RWA3D,extremePointsFronts,3000,joint,0.1,fuzzyRecombinationCrossoverAlpha,numerical,1,0,0.1040984667087484,0.1040984667087484,0.0,,,,,,,
RWA3D,extremePointsFronts,3000,joint,0.2,fuzzyRecombinationCrossoverAlpha,numerical,1,0,0.1040984667087484,0.1040984667087484,0.0,,,,,,,
RWA3D,extremePointsFronts,3000,EP,0.05,laplaceCrossoverScale,numerical,9,0,0.4711603876678146,0.4995165072640012,0.028356119596186613,,,,,,,
RWA3D,extremePointsFronts,3000,EP,0.1,laplaceCrossoverScale,numerical,9,0,0.4711603876678146,0.4995165072640012,0.028356119596186613,,,,,,,
RWA3D,extremePointsFronts,3000,EP,0.2,laplaceCrossoverScale,numerical,9,0,0.4711603876678146,0.4995165072640012,0.028356119596186613,,,,,,,
RWA3D,extremePointsFronts,3000,HV,0.05,laplaceCrossoverScale,numerical,9,0,0.4711603876678146,0.4995165072640012,0.028356119596186613,,,,,,,
RWA3D,extremePointsFronts,3000,HV,0.1,laplaceCrossoverScale,numerical,9,0,0.4711603876678146,0.4995165072640012,0.028356119596186613,,,,,,,
RWA3D,extremePointsFronts,3000,HV,0.2,laplaceCrossoverScale,numerical,9,0,0.4711603876678146,0.4995165072640012,0.028356119596186613,,,,,,,
RWA3D,extremePointsFronts,3000,joint,0.05,laplaceCrossoverScale,numerical,9,0,0.4711603876678146,0.4995165072640012,0.028356119596186613,,,,,,,
RWA3D,extremePointsFronts,3000,joint,0.1,laplaceCrossoverScale,numerical,9,0,0.4711603876678146,0.4995165072640012,0.028356119596186613,,,,,,,
RWA3D,extremePointsFronts,3000,joint,0.2,laplaceCrossoverScale,numerical,9,0,0.4711603876678146,0.4995165072640012,0.028356119596186613,,,,,,,
RWA3D,extremePointsFronts,3000,EP,0.05,levyFlightMutationBeta,numerical,1,0,1.046746098926184,1.046746098926184,0.0,,,,,,,
RWA3D,extremePointsFronts,3000,EP,0.1,levyFlightMutationBeta,numerical,1,1,1.046746098926184,1.046746098926184,0.0,1.046746098926184,1.046746098926184,1.046746098926184,1.046746098926184,1.046746098926184,0.0,
RWA3D,extremePointsFronts,3000,EP,0.2,levyFlightMutationBeta,numerical,1,1,1.046746098926184,1.046746098926184,0.0,1.046746098926184,1.046746098926184,1.046746098926184,1.046746098926184,1.046746098926184,0.0,
RWA3D,extremePointsFronts,3000,HV,0.05,levyFlightMutationBeta,numerical,1,0,1.046746098926184,1.046746098926184,0.0,,,,,,,
RWA3D,extremePointsFronts,3000,HV,0.1,levyFlightMutationBeta,numerical,1,0,1.046746098926184,1.046746098926184,0.0,,,,,,,
RWA3D,extremePointsFronts,3000,HV,0.2,levyFlightMutationBeta,numerical,1,0,1.046746098926184,1.046746098926184,0.0,,,,,,,
RWA3D,extremePointsFronts,3000,joint,0.05,levyFlightMutationBeta,numerical,1,0,1.046746098926184,1.046746098926184,0.0,,,,,,,
RWA3D,extremePointsFronts,3000,joint,0.1,levyFlightMutationBeta,numerical,1,0,1.046746098926184,1.046746098926184,0.0,,,,,,,
RWA3D,extremePointsFronts,3000,joint,0.2,levyFlightMutationBeta,numerical,1,0,1.046746098926184,1.046746098926184,0.0,,,,,,,
RWA3D,extremePointsFronts,3000,EP,0.05,levyFlightMutationStepSize,numerical,1,0,0.6278722463847237,0.6278722463847237,0.0,,,,,,,
RWA3D,extremePointsFronts,3000,EP,0.1,levyFlightMutationStepSize,numerical,1,1,0.6278722463847237,0.6278722463847237,0.0,0.6278722463847237,0.6278722463847237,0.6278722463847237,0.6278722463847237,0.6278722463847237,0.0,
RWA3D,extremePointsFronts,3000,EP,0.2,levyFlightMutationStepSize,numerical,1,1,0.6278722463847237,0.6278722463847237,0.0,0.6278722463847237,0.6278722463847237,0.6278722463847237,0.6278722463847237,0.6278722463847237,0.0,
RWA3D,extremePointsFronts,3000,HV,0.05,levyFlightMutationStepSize,numerical,1,0,0.6278722463847237,0.6278722463847237,0.0,,,,,,,
RWA3D,extremePointsFronts,3000,HV,0.1,levyFlightMutationStepSize,numerical,1,0,0.6278722463847237,0.6278722463847237,0.0,,,,,,,
RWA3D,extremePointsFronts,3000,HV,0.2,levyFlightMutationStepSize,numerical,1,0,0.6278722463847237,0.6278722463847237,0.0,,,,,,,
RWA3D,extremePointsFronts,3000,joint,0.05,levyFlightMutationStepSize,numerical,1,0,0.6278722463847237,0.6278722463847237,0.0,,,,,,,
RWA3D,extremePointsFronts,3000,joint,0.1,levyFlightMutationStepSize,numerical,1,0,0.6278722463847237,0.6278722463847237,0.0,,,,,,,
RWA3D,extremePointsFronts,3000,joint,0.2,levyFlightMutationStepSize,numerical,1,0,0.6278722463847237,0.6278722463847237,0.0,,,,,,,
RWA3D,extremePointsFronts,3000,EP,0.05,mutationProbabilityFactor,numerical,257,13,1.013702187159108,1.9989162886805896,0.9852141015214815,1.013702187159108,1.3840956809534817,1.568529857345827,1.7640005875565163,1.937679746960769,0.37990490660303466,0.385606444341734
RWA3D,extremePointsFronts,3000,EP,0.1,mutationProbabilityFactor,numerical,257,26,1.013702187159108,1.9989162886805896,0.9852141015214815,1.013702187159108,1.5270798198437179,1.7370246550335782,1.8626767353161975,1.993731997803652,0.3355969154724796,0.34063348763909496
RWA3D,extremePointsFronts,3000,EP,0.2,mutationProbabilityFactor,numerical,257,52,1.013702187159108,1.9989162886805896,0.9852141015214815,1.013702187159108,1.5306013232284053,1.7255625859570989,1.8468234063980669,1.9955515615310104,0.3162220831696616,0.320967881683093
RWA3D,extremePointsFronts,3000,HV,0.05,mutationProbabilityFactor,numerical,257,13,1.013702187159108,1.9989162886805896,0.9852141015214815,1.7120696450223876,1.7564274219012452,1.8525524883280504,1.909144000467476,1.9586519003306917,0.15271657856623078,0.1550085187883407
RWA3D,extremePointsFronts,3000,HV,0.1,mutationProbabilityFactor,numerical,257,26,1.013702187159108,1.9989162886805896,0.9852141015214815,1.4895127808185826,1.7564355128247786,1.8244239408531953,1.93345657348836,1.9808969218336057,0.17702106066358136,0.1796777577484985
RWA3D,extremePointsFronts,3000,HV,0.2,mutationProbabilityFactor,numerical,257,52,1.013702187159108,1.9989162886805896,0.9852141015214815,1.4775857321687187,1.7314715438606867,1.8496364972702217,1.9300685235432145,1.995756131942532,0.19859697968252776,0.20157748389495375
RWA3D,extremePointsFronts,3000,joint,0.05,mutationProbabilityFactor,numerical,257,13,1.013702187159108,1.9989162886805896,0.9852141015214815,1.4788182635751987,1.7541764576226566,1.762109646181787,1.7919856371646146,1.9349857880372423,0.03780917954195795,0.03837661223440534
RWA3D,extremePointsFronts,3000,joint,0.1,mutationProbabilityFactor,numerical,257,26,1.013702187159108,1.9989162886805896,0.9852141015214815,1.4788182635751987,1.7474842150185017,1.783237984739337,1.9179778462089334,1.980792068163945,0.1704936311904317,0.173052365904158
RWA3D,extremePointsFronts,3000,joint,0.2,mutationProbabilityFactor,numerical,257,52,1.013702187159108,1.9989162886805896,0.9852141015214815,1.347704158763777,1.7121611582359206,1.783237984739337,1.92427712687159,1.980792068163945,0.21211596863566928,0.2152993631618704
RWA3D,extremePointsFronts,3000,EP,0.05,populationSizeWithArchive,numerical,257,13,10.0,166.0,156.0,13.0,32.0,57.0,73.0,120.0,41.0,0.26282051282051283
RWA3D,extremePointsFronts,3000,EP,0.1,populationSizeWithArchive,numerical,257,26,10.0,166.0,156.0,13.0,34.0,53.5,64.5,120.0,30.5,0.1955128205128205
RWA3D,extremePointsFronts,3000,EP,0.2,populationSizeWithArchive,numerical,257,52,10.0,166.0,156.0,10.0,31.5,52.5,73.25,130.0,41.75,0.2676282051282051
RWA3D,extremePointsFronts,3000,HV,0.05,populationSizeWithArchive,numerical,257,13,10.0,166.0,156.0,23.0,41.0,63.0,75.0,124.0,34.0,0.21794871794871795
RWA3D,extremePointsFronts,3000,HV,0.1,populationSizeWithArchive,numerical,257,26,10.0,166.0,156.0,13.0,38.75,63.0,105.75,132.0,67.0,0.42948717948717946
RWA3D,extremePointsFronts,3000,HV,0.2,populationSizeWithArchive,numerical,257,52,10.0,166.0,156.0,13.0,31.5,41.0,73.0,132.0,41.5,0.266025641025641
RWA3D,extremePointsFronts,3000,joint,0.05,populationSizeWithArchive,numerical,257,13,10.0,166.0,156.0,19.0,25.0,38.0,53.0,73.0,28.0,0.1794871794871795
