# Evaluation: 0

# Evaluation: 100
EP=0.15421929182920627 HVMinus=-0.848268795505776 | --algorithmResult population --createInitialSolutions oppositionBased --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9236121958457154 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.7484306198054241 --blxAlphaBetaCrossoverAlpha 0.7970711353033283 --mutation linkedPolynomial --mutationProbabilityFactor 0.08191578707798519 --mutationRepairStrategy bounds --linkedPolynomialMutationDistributionIndex 231.21261512890027 --selection stochasticUniversalSampling 
EP=0.15042496688975104 HVMinus=-0.8510196050505411 | --algorithmResult externalArchive --populationSizeWithArchive 169 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.9547899568630054 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.48514792661078754 --mutation powerLaw --mutationProbabilityFactor 0.7305920821515692 --mutationRepairStrategy bounds --powerLawMutationDelta 9.007083976134938 --selection boltzmann --boltzmannTemperature 16.052219355404674 
EP=0.15103404899901932 HVMinus=-0.851357157731196 | --algorithmResult externalArchive --populationSizeWithArchive 46 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.9476574755013496 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.4786224900504664 --mutation levyFlight --mutationProbabilityFactor 0.6951763424139834 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.6060641361747858 --levyFlightMutationStepSize 0.5579124271953806 --selection random 
EP=0.15051827525464945 HVMinus=-0.851047417062781 | --algorithmResult externalArchive --populationSizeWithArchive 165 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.9213071609365706 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.4942641678683902 --mutation powerLaw --mutationProbabilityFactor 0.6646038930723648 --mutationRepairStrategy bounds --powerLawMutationDelta 8.990186353836293 --selection boltzmann --boltzmannTemperature 29.255251423149463 
EP=0.15084304634102924 HVMinus=-0.8511736868302646 | --algorithmResult externalArchive --populationSizeWithArchive 169 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.9536545888594197 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.4778627495590939 --mutation levyFlight --mutationProbabilityFactor 0.7304602186365847 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.581833201394676 --levyFlightMutationStepSize 0.5496882195616573 --selection boltzmann --boltzmannTemperature 16.90760223065216 
EP=0.150740158186032 HVMinus=-0.8511403705622691 | --algorithmResult externalArchive --populationSizeWithArchive 43 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.7026144631088361 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.4911943349459371 --mutation powerLaw --mutationProbabilityFactor 0.6617602387039145 --mutationRepairStrategy bounds --powerLawMutationDelta 9.09398895695629 --selection ranking 
EP=0.15082986276238586 HVMinus=-0.8511446719609567 | --algorithmResult externalArchive --populationSizeWithArchive 46 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.9476574755013496 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.47863011875758843 --mutation levyFlight --mutationProbabilityFactor 0.6951763424139834 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.6060641361747858 --levyFlightMutationStepSize 0.5497671816300406 --selection boltzmann --boltzmannTemperature 16.741065871228958 

# Evaluation: 1300
EP=0.15039033311241107 HVMinus=-0.8506058426571295 | --algorithmResult externalArchive --populationSizeWithArchive 165 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.6902071151374363 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.4882082454966371 --mutation levyFlight --mutationProbabilityFactor 0.6368623434429627 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.8239167116982673 --levyFlightMutationStepSize 0.18387033475191597 --selection boltzmann --boltzmannTemperature 16.90266265071439 
EP=0.1504026317745284 HVMinus=-0.8506335023600101 | --algorithmResult externalArchive --populationSizeWithArchive 49 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.44802053187657853 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.44830706302633516 --mutation levyFlight --mutationProbabilityFactor 0.6282667160020607 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.8263085168962392 --levyFlightMutationStepSize 0.7343401051487056 --selection random 
EP=0.15042496688975104 HVMinus=-0.8510196050505411 | --algorithmResult externalArchive --populationSizeWithArchive 169 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.9547899568630054 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.48514792661078754 --mutation powerLaw --mutationProbabilityFactor 0.7305920821515692 --mutationRepairStrategy bounds --powerLawMutationDelta 9.007083976134938 --selection boltzmann --boltzmannTemperature 16.052219355404674 
EP=0.15103404899901932 HVMinus=-0.851357157731196 | --algorithmResult externalArchive --populationSizeWithArchive 46 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.9476574755013496 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.4786224900504664 --mutation levyFlight --mutationProbabilityFactor 0.6951763424139834 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.6060641361747858 --levyFlightMutationStepSize 0.5579124271953806 --selection random 
EP=0.15082268647502486 HVMinus=-0.8512925776884576 | --algorithmResult externalArchive --populationSizeWithArchive 43 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.9540837919416809 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.47754686311331407 --mutation levyFlight --mutationProbabilityFactor 0.6581855859161622 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.8264468051363512 --levyFlightMutationStepSize 0.5385006342859783 --selection ranking 
EP=0.15066602377177646 HVMinus=-0.8512407986942566 | --algorithmResult externalArchive --populationSizeWithArchive 165 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.9544268272717618 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.47767923789215916 --mutation levyFlight --mutationProbabilityFactor 0.6318874600054275 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.5709332306204096 --levyFlightMutationStepSize 0.5496882195616573 --selection boltzmann --boltzmannTemperature 16.61450351586153 
EP=0.1504339400623626 HVMinus=-0.8511056919439464 | --algorithmResult externalArchive --populationSizeWithArchive 165 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.9213071609365706 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.4783059618176636 --mutation levyFlight --mutationProbabilityFactor 0.6583074209552667 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.584838515415368 --levyFlightMutationStepSize 0.5604620083757179 --selection boltzmann --boltzmannTemperature 16.909765912750103 

# Evaluation: 1400
EP=0.15042496688975104 HVMinus=-0.8510196050505411 | --algorithmResult externalArchive --populationSizeWithArchive 169 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.9547899568630054 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.48514792661078754 --mutation powerLaw --mutationProbabilityFactor 0.7305920821515692 --mutationRepairStrategy bounds --powerLawMutationDelta 9.007083976134938 --selection boltzmann --boltzmannTemperature 16.052219355404674 
EP=0.15103404899901932 HVMinus=-0.851357157731196 | --algorithmResult externalArchive --populationSizeWithArchive 46 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.9476574755013496 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.4786224900504664 --mutation levyFlight --mutationProbabilityFactor 0.6951763424139834 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.6060641361747858 --levyFlightMutationStepSize 0.5579124271953806 --selection random 
EP=0.15082268647502486 HVMinus=-0.8512925776884576 | --algorithmResult externalArchive --populationSizeWithArchive 43 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.9540837919416809 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.47754686311331407 --mutation levyFlight --mutationProbabilityFactor 0.6581855859161622 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.8264468051363512 --levyFlightMutationStepSize 0.5385006342859783 --selection ranking 
EP=0.15066602377177646 HVMinus=-0.8512407986942566 | --algorithmResult externalArchive --populationSizeWithArchive 165 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.9544268272717618 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.47767923789215916 --mutation levyFlight --mutationProbabilityFactor 0.6318874600054275 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.5709332306204096 --levyFlightMutationStepSize 0.5496882195616573 --selection boltzmann --boltzmannTemperature 16.61450351586153 
EP=0.1504339400623626 HVMinus=-0.8511056919439464 | --algorithmResult externalArchive --populationSizeWithArchive 165 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.9213071609365706 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.4783059618176636 --mutation levyFlight --mutationProbabilityFactor 0.6583074209552667 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.584838515415368 --levyFlightMutationStepSize 0.5604620083757179 --selection boltzmann --boltzmannTemperature 16.909765912750103 
EP=0.15036641993201502 HVMinus=-0.8510137784811806 | --algorithmResult externalArchive --populationSizeWithArchive 169 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.953199277755221 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.4775636746414239 --mutation powerLaw --mutationProbabilityFactor 0.6356483501194469 --mutationRepairStrategy bounds --powerLawMutationDelta 8.039418380589556 --selection boltzmann --boltzmannTemperature 16.60839676861022 

# Evaluation: 1500
EP=0.15103404899901932 HVMinus=-0.851357157731196 | --algorithmResult externalArchive --populationSizeWithArchive 46 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.9476574755013496 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.4786224900504664 --mutation levyFlight --mutationProbabilityFactor 0.6951763424139834 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.6060641361747858 --levyFlightMutationStepSize 0.5579124271953806 --selection random 
EP=0.15036641993201502 HVMinus=-0.8510137784811806 | --algorithmResult externalArchive --populationSizeWithArchive 169 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.953199277755221 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.4775636746414239 --mutation powerLaw --mutationProbabilityFactor 0.6356483501194469 --mutationRepairStrategy bounds --powerLawMutationDelta 8.039418380589556 --selection boltzmann --boltzmannTemperature 16.60839676861022 
EP=0.15016137785003206 HVMinus=-0.8509222641634925 | --algorithmResult externalArchive --populationSizeWithArchive 169 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.9510252616884345 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.4778627495590939 --mutation powerLaw --mutationProbabilityFactor 0.730593711142706 --mutationRepairStrategy bounds --powerLawMutationDelta 9.049068112897395 --selection boltzmann --boltzmannTemperature 20.777904676562834 
EP=0.1502768743278266 HVMinus=-0.850940089876756 | --algorithmResult externalArchive --populationSizeWithArchive 166 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.9536545888594197 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.4939015252113771 --mutation powerLaw --mutationProbabilityFactor 0.6956966676442028 --mutationRepairStrategy bounds --powerLawMutationDelta 8.039450958663227 --selection boltzmann --boltzmannTemperature 55.21974310612162 
EP=0.15040429475069092 HVMinus=-0.8513059840989321 | --algorithmResult externalArchive --populationSizeWithArchive 165 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.9213291933002555 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.49409776604205413 --mutation levyFlight --mutationProbabilityFactor 0.6317424756228861 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.8227712196719077 --levyFlightMutationStepSize 0.5602646022994143 --selection boltzmann --boltzmannTemperature 29.255251423149463 
EP=0.15133139885843075 HVMinus=-0.8513964296609118 | --algorithmResult externalArchive --populationSizeWithArchive 165 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.953199277755221 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.4778627495590939 --mutation levyFlight --mutationProbabilityFactor 0.6320066270215 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.591102806082413 --levyFlightMutationStepSize 0.5496882195616573 --selection boltzmann --boltzmannTemperature 16.60839676861022 

# Evaluation: 1600
EP=0.15103404899901932 HVMinus=-0.851357157731196 | --algorithmResult externalArchive --populationSizeWithArchive 46 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.9476574755013496 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.4786224900504664 --mutation levyFlight --mutationProbabilityFactor 0.6951763424139834 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.6060641361747858 --levyFlightMutationStepSize 0.5579124271953806 --selection random 
EP=0.15040429475069092 HVMinus=-0.8513059840989321 | --algorithmResult externalArchive --populationSizeWithArchive 165 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.9213291933002555 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.49409776604205413 --mutation levyFlight --mutationProbabilityFactor 0.6317424756228861 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.8227712196719077 --levyFlightMutationStepSize 0.5602646022994143 --selection boltzmann --boltzmannTemperature 29.255251423149463 
EP=0.15133139885843075 HVMinus=-0.8513964296609118 | --algorithmResult externalArchive --populationSizeWithArchive 165 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.953199277755221 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.4778627495590939 --mutation levyFlight --mutationProbabilityFactor 0.6320066270215 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.591102806082413 --levyFlightMutationStepSize 0.5496882195616573 --selection boltzmann --boltzmannTemperature 16.60839676861022 
EP=0.15004533864694505 HVMinus=-0.8510840671324074 | --algorithmResult externalArchive --populationSizeWithArchive 165 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.9544268272717618 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.47756993589202423 --mutation levyFlight --mutationProbabilityFactor 0.6316027519030187 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.5819613285368956 --levyFlightMutationStepSize 0.6948679140495498 --selection boltzmann --boltzmannTemperature 16.61450351586153 

# Evaluation: 1700
EP=0.15103404899901932 HVMinus=-0.851357157731196 | --algorithmResult externalArchive --populationSizeWithArchive 46 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.9476574755013496 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.4786224900504664 --mutation levyFlight --mutationProbabilityFactor 0.6951763424139834 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.6060641361747858 --levyFlightMutationStepSize 0.5579124271953806 --selection random 
EP=0.15040429475069092 HVMinus=-0.8513059840989321 | --algorithmResult externalArchive --populationSizeWithArchive 165 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.9213291933002555 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.49409776604205413 --mutation levyFlight --mutationProbabilityFactor 0.6317424756228861 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.8227712196719077 --levyFlightMutationStepSize 0.5602646022994143 --selection boltzmann --boltzmannTemperature 29.255251423149463 
EP=0.15133139885843075 HVMinus=-0.8513964296609118 | --algorithmResult externalArchive --populationSizeWithArchive 165 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.953199277755221 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.4778627495590939 --mutation levyFlight --mutationProbabilityFactor 0.6320066270215 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.591102806082413 --levyFlightMutationStepSize 0.5496882195616573 --selection boltzmann --boltzmannTemperature 16.60839676861022 
EP=0.15004533864694505 HVMinus=-0.8510840671324074 | --algorithmResult externalArchive --populationSizeWithArchive 165 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.9544268272717618 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.47756993589202423 --mutation levyFlight --mutationProbabilityFactor 0.6316027519030187 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.5819613285368956 --levyFlightMutationStepSize 0.6948679140495498 --selection boltzmann --boltzmannTemperature 16.61450351586153 

# Evaluation: 1800
EP=0.15103404899901932 HVMinus=-0.851357157731196 | --algorithmResult externalArchive --populationSizeWithArchive 46 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.9476574755013496 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.4786224900504664 --mutation levyFlight --mutationProbabilityFactor 0.6951763424139834 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.6060641361747858 --levyFlightMutationStepSize 0.5579124271953806 --selection random 
EP=0.15040429475069092 HVMinus=-0.8513059840989321 | --algorithmResult externalArchive --populationSizeWithArchive 165 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.9213291933002555 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.49409776604205413 --mutation levyFlight --mutationProbabilityFactor 0.6317424756228861 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.8227712196719077 --levyFlightMutationStepSize 0.5602646022994143 --selection boltzmann --boltzmannTemperature 29.255251423149463 
EP=0.15133139885843075 HVMinus=-0.8513964296609118 | --algorithmResult externalArchive --populationSizeWithArchive 165 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.953199277755221 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.4778627495590939 --mutation levyFlight --mutationProbabilityFactor 0.6320066270215 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.591102806082413 --levyFlightMutationStepSize 0.5496882195616573 --selection boltzmann --boltzmannTemperature 16.60839676861022 
EP=0.15004533864694505 HVMinus=-0.8510840671324074 | --algorithmResult externalArchive --populationSizeWithArchive 165 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.9544268272717618 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.47756993589202423 --mutation levyFlight --mutationProbabilityFactor 0.6316027519030187 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.5819613285368956 --levyFlightMutationStepSize 0.6948679140495498 --selection boltzmann --boltzmannTemperature 16.61450351586153 

# Evaluation: 1900
EP=0.15103404899901932 HVMinus=-0.851357157731196 | --algorithmResult externalArchive --populationSizeWithArchive 46 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.9476574755013496 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.4786224900504664 --mutation levyFlight --mutationProbabilityFactor 0.6951763424139834 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.6060641361747858 --levyFlightMutationStepSize 0.5579124271953806 --selection random 
EP=0.15040429475069092 HVMinus=-0.8513059840989321 | --algorithmResult externalArchive --populationSizeWithArchive 165 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.9213291933002555 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.49409776604205413 --mutation levyFlight --mutationProbabilityFactor 0.6317424756228861 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.8227712196719077 --levyFlightMutationStepSize 0.5602646022994143 --selection boltzmann --boltzmannTemperature 29.255251423149463 
EP=0.15133139885843075 HVMinus=-0.8513964296609118 | --algorithmResult externalArchive --populationSizeWithArchive 165 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.953199277755221 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.4778627495590939 --mutation levyFlight --mutationProbabilityFactor 0.6320066270215 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.591102806082413 --levyFlightMutationStepSize 0.5496882195616573 --selection boltzmann --boltzmannTemperature 16.60839676861022 
EP=0.15004533864694505 HVMinus=-0.8510840671324074 | --algorithmResult externalArchive --populationSizeWithArchive 165 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.9544268272717618 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.47756993589202423 --mutation levyFlight --mutationProbabilityFactor 0.6316027519030187 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.5819613285368956 --levyFlightMutationStepSize 0.6948679140495498 --selection boltzmann --boltzmannTemperature 16.61450351586153 
EP=0.15016343607652718 HVMinus=-0.8510912667260456 | --algorithmResult externalArchive --populationSizeWithArchive 165 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.9532136786596616 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.4776871258071941 --mutation levyFlight --mutationProbabilityFactor 0.6320051819725938 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.571340523566347 --levyFlightMutationStepSize 0.5576954270786397 --selection boltzmann --boltzmannTemperature 16.60845511092266 

# Evaluation: 2000
EP=0.15103404899901932 HVMinus=-0.851357157731196 | --algorithmResult externalArchive --populationSizeWithArchive 46 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.9476574755013496 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.4786224900504664 --mutation levyFlight --mutationProbabilityFactor 0.6951763424139834 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.6060641361747858 --levyFlightMutationStepSize 0.5579124271953806 --selection random 
EP=0.15040429475069092 HVMinus=-0.8513059840989321 | --algorithmResult externalArchive --populationSizeWithArchive 165 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.9213291933002555 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.49409776604205413 --mutation levyFlight --mutationProbabilityFactor 0.6317424756228861 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.8227712196719077 --levyFlightMutationStepSize 0.5602646022994143 --selection boltzmann --boltzmannTemperature 29.255251423149463 
EP=0.15133139885843075 HVMinus=-0.8513964296609118 | --algorithmResult externalArchive --populationSizeWithArchive 165 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.953199277755221 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.4778627495590939 --mutation levyFlight --mutationProbabilityFactor 0.6320066270215 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.591102806082413 --levyFlightMutationStepSize 0.5496882195616573 --selection boltzmann --boltzmannTemperature 16.60839676861022 
EP=0.15004533864694505 HVMinus=-0.8510840671324074 | --algorithmResult externalArchive --populationSizeWithArchive 165 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.9544268272717618 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.47756993589202423 --mutation levyFlight --mutationProbabilityFactor 0.6316027519030187 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.5819613285368956 --levyFlightMutationStepSize 0.6948679140495498 --selection boltzmann --boltzmannTemperature 16.61450351586153 
EP=0.15016343607652718 HVMinus=-0.8510912667260456 | --algorithmResult externalArchive --populationSizeWithArchive 165 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.9532136786596616 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.4776871258071941 --mutation levyFlight --mutationProbabilityFactor 0.6320051819725938 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.571340523566347 --levyFlightMutationStepSize 0.5576954270786397 --selection boltzmann --boltzmannTemperature 16.60845511092266 
EP=0.15034958122304537 HVMinus=-0.8511100569187146 | --algorithmResult externalArchive --populationSizeWithArchive 33 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.9213822071666053 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.4938480995014196 --mutation powerLaw --mutationProbabilityFactor 0.6945614300131475 --mutationRepairStrategy bounds --powerLawMutationDelta 9.10315233887161 --selection random 

# Evaluation: 2100
