family,front_type,budget,run,checkpoint_eval,checkpoint_fraction,incumbent_found_at,distance_to_final_elite_medoid
RE3D,referenceFronts,1000,11,3000,1.0,2600,0.38856611318304535
RE3D,referenceFronts,1000,12,300,0.1,300,0.3361107505611146
RE3D,referenceFronts,1000,12,800,0.26666666666666666,800,0.09477906743386649
RE3D,referenceFronts,1000,12,1500,0.5,1300,0.10088378078098438
RE3D,referenceFronts,1000,12,2300,0.7666666666666667,2100,0.12425272545929071
RE3D,referenceFronts,1000,12,3000,1.0,2100,0.12425272545929071
RE3D,referenceFronts,1000,13,300,0.1,300,0.09276587588096416
RE3D,referenceFronts,1000,13,800,0.26666666666666666,800,0.17227555263313743
RE3D,referenceFronts,1000,13,1500,0.5,1500,0.004396617081080626
RE3D,referenceFronts,1000,13,2300,0.7666666666666667,2200,0.006371736560367144
RE3D,referenceFronts,1000,13,3000,1.0,2200,0.006371736560367144
RE3D,referenceFronts,1000,14,300,0.1,300,0.15226497754422486
RE3D,referenceFronts,1000,14,800,0.26666666666666666,700,0.2614447639761245
RE3D,referenceFronts,1000,14,1500,0.5,1100,0.25394924856560563
RE3D,referenceFronts,1000,14,2300,0.7666666666666667,2300,0.2121774538955698
RE3D,referenceFronts,1000,14,3000,1.0,2900,0.2646687376117427
RE3D,referenceFronts,1000,15,300,0.1,300,0.4085337712058153
RE3D,referenceFronts,1000,15,800,0.26666666666666666,800,0.4325833361463369
RE3D,referenceFronts,1000,15,1500,0.5,1200,0.32402818275535816
RE3D,referenceFronts,1000,15,2300,0.7666666666666667,2300,0.2874668245714854
RE3D,referenceFronts,1000,15,3000,1.0,3000,0.27902998502927295
RE3D,referenceFronts,1000,16,300,0.1,200,0.5354746410944986
RE3D,referenceFronts,1000,16,800,0.26666666666666666,800,0.4873991835242356
RE3D,referenceFronts,1000,16,1500,0.5,1500,0.431784808781299
RE3D,referenceFronts,1000,16,2300,0.7666666666666667,2200,0.44496996529187965
RE3D,referenceFronts,1000,16,3000,1.0,2900,0.40767662893745177
RE3D,referenceFronts,1000,17,300,0.1,300,0.24625385712164402
RE3D,referenceFronts,1000,17,800,0.26666666666666666,800,0.38997340596548913
RE3D,referenceFronts,1000,17,1500,0.5,1300,0.13628683224604698
RE3D,referenceFronts,1000,17,2300,0.7666666666666667,2200,0.12568656792521338
RE3D,referenceFronts,1000,17,3000,1.0,2500,0.14389116370272323
RE3D,referenceFronts,1000,18,300,0.1,300,0.41217289427758497
RE3D,referenceFronts,1000,18,800,0.26666666666666666,800,0.21977180023412105
RE3D,referenceFronts,1000,18,1500,0.5,1500,0.28077089325881355
RE3D,referenceFronts,1000,18,2300,0.7666666666666667,2000,0.2776217380120291
RE3D,referenceFronts,1000,18,3000,1.0,2800,0.2626017101863704
RE3D,referenceFronts,1000,19,300,0.1,300,0.4951922233260433
RE3D,referenceFronts,1000,19,800,0.26666666666666666,800,0.3307817307873467
RE3D,referenceFronts,1000,19,1500,0.5,800,0.3307817307873467
RE3D,referenceFronts,1000,19,2300,0.7666666666666667,1800,0.32794666033895276
RE3D,referenceFronts,1000,19,3000,1.0,2500,0.3590196865826754
RE3D,referenceFronts,1000,20,300,0.1,300,0.4214745672017889
RE3D,referenceFronts,1000,20,800,0.26666666666666666,800,0.40671931456141275
RE3D,referenceFronts,1000,20,1500,0.5,1200,0.3660960918508177
RE3D,referenceFronts,1000,20,2300,0.7666666666666667,2200,0.3903890384217983
RE3D,referenceFronts,1000,20,3000,1.0,3000,0.3815446154860336
RE3D,referenceFronts,1000,21,300,0.1,200,0.3729916459125685
RE3D,referenceFronts,1000,21,800,0.26666666666666666,700,0.21669647978795484
RE3D,referenceFronts,1000,21,1500,0.5,1500,0.18954926577714787
RE3D,referenceFronts,1000,21,2300,0.7666666666666667,1600,0.18753258518477905
RE3D,referenceFronts,1000,21,3000,1.0,1600,0.18753258518477905
RE3D,referenceFronts,1000,22,300,0.1,200,0.5689722888705168
RE3D,referenceFronts,1000,22,800,0.26666666666666666,700,0.4349185752389879
RE3D,referenceFronts,1000,22,1500,0.5,1300,0.44988756756073967
RE3D,referenceFronts,1000,22,2300,0.7666666666666667,2300,0.26671517325088845
RE3D,referenceFronts,1000,22,3000,1.0,2600,0.23515305431241074
RE3D,referenceFronts,1000,23,300,0.1,300,0.4467641264471938
RE3D,referenceFronts,1000,23,800,0.26666666666666666,800,0.13050397792369972
RE3D,referenceFronts,1000,23,1500,0.5,1400,0.11525490305141607
RE3D,referenceFronts,1000,23,2300,0.7666666666666667,2100,0.08929613381813598
RE3D,referenceFronts,1000,23,3000,1.0,2100,0.08929613381813598
RE3D,referenceFronts,1000,24,300,0.1,300,0.4589176467263297
RE3D,referenceFronts,1000,24,800,0.26666666666666666,800,0.4537280095517843
RE3D,referenceFronts,1000,24,1500,0.5,1400,0.37702910060189637
RE3D,referenceFronts,1000,24,2300,0.7666666666666667,2100,0.3756847410811688
RE3D,referenceFronts,1000,24,3000,1.0,2700,0.43972034785769004
RE3D,referenceFronts,1000,25,300,0.1,300,0.321902684767182
RE3D,referenceFronts,1000,25,800,0.26666666666666666,500,0.36047970526815554
RE3D,referenceFronts,1000,25,1500,0.5,1400,0.1969873675011438
RE3D,referenceFronts,1000,25,2300,0.7666666666666667,1800,0.32094775937010506
RE3D,referenceFronts,1000,25,3000,1.0,2800,0.30862043710495934
RE3D,referenceFronts,1000,26,300,0.1,300,0.4314595753070808
RE3D,referenceFronts,1000,26,800,0.26666666666666666,700,0.22755187885516814
RE3D,referenceFronts,1000,26,1500,0.5,1500,0.2633039076063012
RE3D,referenceFronts,1000,26,2300,0.7666666666666667,2300,0.23981579873868386
RE3D,referenceFronts,1000,26,3000,1.0,2900,0.23261339737731765
RE3D,referenceFronts,1000,27,300,0.1,300,0.2313480578033292
RE3D,referenceFronts,1000,27,800,0.26666666666666666,800,0.44337218444649845
RE3D,referenceFronts,1000,27,1500,0.5,1300,0.4154176941953249
RE3D,referenceFronts,1000,27,2300,0.7666666666666667,1900,0.41119392527683785
RE3D,referenceFronts,1000,27,3000,1.0,1900,0.41119392527683785
RE3D,referenceFronts,1000,28,300,0.1,300,0.47852326109368704
RE3D,referenceFronts,1000,28,800,0.26666666666666666,800,0.4246093538521246
RE3D,referenceFronts,1000,28,1500,0.5,1500,0.42422177859133975
RE3D,referenceFronts,1000,28,2300,0.7666666666666667,2100,0.3605375704570478
RE3D,referenceFronts,1000,28,3000,1.0,2800,0.38124054055555
RE3D,referenceFronts,1000,29,300,0.1,300,0.4327309525851177
RE3D,referenceFronts,1000,29,800,0.26666666666666666,800,0.41929288197523923
RE3D,referenceFronts,1000,29,1500,0.5,1300,0.4137205491749567
RE3D,referenceFronts,1000,29,2300,0.7666666666666667,1300,0.4137205491749567
RE3D,referenceFronts,1000,29,3000,1.0,2800,0.41027330988129995
RE3D,referenceFronts,1000,30,300,0.1,300,0.46560922492267937
RE3D,referenceFronts,1000,30,800,0.26666666666666666,800,0.3637985942662667
RE3D,referenceFronts,1000,30,1500,0.5,1500,0.363414216643691
RE3D,referenceFronts,1000,30,2300,0.7666666666666667,1500,0.363414216643691
RE3D,referenceFronts,1000,30,3000,1.0,2900,0.38895300824532686
RWA3D,referenceFronts,1000,1,300,0.1,200,0.4268974447977301
RWA3D,referenceFronts,1000,1,800,0.26666666666666666,800,0.39578372429934133
RWA3D,referenceFronts,1000,1,1500,0.5,800,0.39578372429934133
RWA3D,referenceFronts,1000,1,2300,0.7666666666666667,2000,0.419442089356199
RWA3D,referenceFronts,1000,1,3000,1.0,2000,0.419442089356199
RWA3D,referenceFronts,1000,2,300,0.1,300,0.45336273069638594
RWA3D,referenceFronts,1000,2,800,0.26666666666666666,800,0.18449317864908696
RWA3D,referenceFronts,1000,2,1500,0.5,1500,0.15083686589362771
RWA3D,referenceFronts,1000,2,2300,0.7666666666666667,2000,0.17592995090922423
RWA3D,referenceFronts,1000,2,3000,1.0,2000,0.17592995090922423
RWA3D,referenceFronts,1000,3,300,0.1,300,0.38796825589506667
RWA3D,referenceFronts,1000,3,800,0.26666666666666666,800,0.1554862260715462
RWA3D,referenceFronts,1000,3,1500,0.5,1500,0.11563599861908903
RWA3D,referenceFronts,1000,3,2300,0.7666666666666667,2300,0.08700268679079112
RWA3D,referenceFronts,1000,3,3000,1.0,2500,0.08798640389502141
RWA3D,referenceFronts,1000,4,300,0.1,300,0.267651432719085
RWA3D,referenceFronts,1000,4,800,0.26666666666666666,800,0.13068107358947728
RWA3D,referenceFronts,1000,4,1500,0.5,1500,0.14368940182380954
RWA3D,referenceFronts,1000,4,2300,0.7666666666666667,1600,0.10642303160981588
RWA3D,referenceFronts,1000,4,3000,1.0,2700,0.1748059262432914
RWA3D,referenceFronts,1000,5,300,0.1,200,0.49329650173389955
RWA3D,referenceFronts,1000,5,800,0.26666666666666666,800,0.3306613175689098
RWA3D,referenceFronts,1000,5,1500,0.5,1400,0.27781050453938183
RWA3D,referenceFronts,1000,5,2300,0.7666666666666667,1800,0.29843979205307275
RWA3D,referenceFronts,1000,5,3000,1.0,1800,0.29843979205307275
RWA3D,referenceFronts,1000,6,300,0.1,300,0.4116369514587398
RWA3D,referenceFronts,1000,6,800,0.26666666666666666,700,0.3599903112387015
RWA3D,referenceFronts,1000,6,1500,0.5,1200,0.19675163992310965
RWA3D,referenceFronts,1000,6,2300,0.7666666666666667,2200,0.08220480648084545
RWA3D,referenceFronts,1000,6,3000,1.0,2800,0.08231592989968217
RWA3D,referenceFronts,1000,7,300,0.1,200,0.22200268396457068
RWA3D,referenceFronts,1000,7,800,0.26666666666666666,800,0.21745418875103384
RWA3D,referenceFronts,1000,7,1500,0.5,1500,0.1641822702016583
RWA3D,referenceFronts,1000,7,2300,0.7666666666666667,2100,0.13027691329710717
RWA3D,referenceFronts,1000,7,3000,1.0,2500,0.101187410823373
RWA3D,referenceFronts,1000,8,300,0.1,300,0.4074393001262201
RWA3D,referenceFronts,1000,8,800,0.26666666666666666,600,0.3259113126099143
RWA3D,referenceFronts,1000,8,1500,0.5,1500,0.32042604002300606
RWA3D,referenceFronts,1000,8,2300,0.7666666666666667,2000,0.30961058993804724
RWA3D,referenceFronts,1000,8,3000,1.0,2000,0.30961058993804724
RWA3D,referenceFronts,1000,9,300,0.1,300,0.30840018360490334
RWA3D,referenceFronts,1000,9,800,0.26666666666666666,800,0.3016034623804398
RWA3D,referenceFronts,1000,9,1500,0.5,1400,0.4191146028088333
RWA3D,referenceFronts,1000,9,2300,0.7666666666666667,1800,0.14812989494828696
RWA3D,referenceFronts,1000,9,3000,1.0,2400,0.38790457018360053
RWA3D,referenceFronts,1000,10,300,0.1,300,0.366167774259353
RWA3D,referenceFronts,1000,10,800,0.26666666666666666,800,0.37228351038487806
RWA3D,referenceFronts,1000,10,1500,0.5,1100,0.3772789257681726
RWA3D,referenceFronts,1000,10,2300,0.7666666666666667,1100,0.3772789257681726
RWA3D,referenceFronts,1000,10,3000,1.0,1100,0.3772789257681726
RWA3D,referenceFronts,1000,11,300,0.1,300,0.34732411379591055
RWA3D,referenceFronts,1000,11,800,0.26666666666666666,700,0.27894738987140744
RWA3D,referenceFronts,1000,11,1500,0.5,1400,0.2701443047144619
RWA3D,referenceFronts,1000,11,2300,0.7666666666666667,2300,0.25254344240230764
RWA3D,referenceFronts,1000,11,3000,1.0,3000,0.23125558443397204
RWA3D,referenceFronts,1000,12,300,0.1,300,0.481782063685865
RWA3D,referenceFronts,1000,12,800,0.26666666666666666,800,0.30994294716948056
RWA3D,referenceFronts,1000,12,1500,0.5,1500,0.28691229937631535
RWA3D,referenceFronts,1000,12,2300,0.7666666666666667,1500,0.28691229937631535
RWA3D,referenceFronts,1000,12,3000,1.0,3000,0.11844719175609622
RWA3D,referenceFronts,1000,13,300,0.1,200,0.3127123907612934
RWA3D,referenceFronts,1000,13,800,0.26666666666666666,800,0.3950548269485082
RWA3D,referenceFronts,1000,13,1500,0.5,1500,0.2221018520946728
RWA3D,referenceFronts,1000,13,2300,0.7666666666666667,1600,0.28803977037850426
RWA3D,referenceFronts,1000,13,3000,1.0,2900,0.2882113306522469
RWA3D,referenceFronts,1000,14,300,0.1,300,0.44658081926490967
RWA3D,referenceFronts,1000,14,800,0.26666666666666666,700,0.30357280189169733
RWA3D,referenceFronts,1000,14,1500,0.5,1300,0.24477322769716475
RWA3D,referenceFronts,1000,14,2300,0.7666666666666667,1300,0.24477322769716475
RWA3D,referenceFronts,1000,14,3000,1.0,1300,0.24477322769716475
RWA3D,referenceFronts,1000,15,300,0.1,300,0.3070207265491086
RWA3D,referenceFronts,1000,15,800,0.26666666666666666,800,0.1116634399613182
RWA3D,referenceFronts,1000,15,1500,0.5,800,0.1116634399613182
RWA3D,referenceFronts,1000,15,2300,0.7666666666666667,800,0.1116634399613182
RWA3D,referenceFronts,1000,15,3000,1.0,2400,0.11473811172086873
RWA3D,referenceFronts,1000,16,300,0.1,300,0.19978983051741442
RWA3D,referenceFronts,1000,16,800,0.26666666666666666,800,0.2672587566097543
RWA3D,referenceFronts,1000,16,1500,0.5,1500,0.27668989479525186
RWA3D,referenceFronts,1000,16,2300,0.7666666666666667,2100,0.33448491247514234
RWA3D,referenceFronts,1000,16,3000,1.0,2100,0.33448491247514234
RWA3D,referenceFronts,1000,17,300,0.1,300,0.39458508376033913
RWA3D,referenceFronts,1000,17,800,0.26666666666666666,700,0.4544214772459941
RWA3D,referenceFronts,1000,17,1500,0.5,1500,0.19048622496041648
RWA3D,referenceFronts,1000,17,2300,0.7666666666666667,2200,0.19578804624307797
RWA3D,referenceFronts,1000,17,3000,1.0,2500,0.19537664407787056
RWA3D,referenceFronts,1000,18,300,0.1,300,0.25018096204204
RWA3D,referenceFronts,1000,18,800,0.26666666666666666,600,0.15522281401970095
RWA3D,referenceFronts,1000,18,1500,0.5,1400,0.18226351377662864
RWA3D,referenceFronts,1000,18,2300,0.7666666666666667,1800,0.201245783370328
RWA3D,referenceFronts,1000,18,3000,1.0,1800,0.201245783370328
RWA3D,referenceFronts,1000,19,300,0.1,300,0.23184145615674867
RWA3D,referenceFronts,1000,19,800,0.26666666666666666,800,0.1816063467018211
RWA3D,referenceFronts,1000,19,1500,0.5,800,0.1816063467018211
RWA3D,referenceFronts,1000,19,2300,0.7666666666666667,2300,0.25227336492367314
RWA3D,referenceFronts,1000,19,3000,1.0,2600,0.2515595216393136
RWA3D,referenceFronts,1000,20,300,0.1,300,0.24039591032893412
RWA3D,referenceFronts,1000,20,800,0.26666666666666666,800,0.22778130489345372
RWA3D,referenceFronts,1000,20,1500,0.5,1100,0.25058093484595656
RWA3D,referenceFronts,1000,20,2300,0.7666666666666667,2000,0.2211966679032092
RWA3D,referenceFronts,1000,20,3000,1.0,2000,0.2211966679032092
RWA3D,referenceFronts,1000,21,300,0.1,300,0.21905156762594943
RWA3D,referenceFronts,1000,21,800,0.26666666666666666,800,0.09832617729568667
RWA3D,referenceFronts,1000,21,1500,0.5,1300,0.099331442108316
RWA3D,referenceFronts,1000,21,2300,0.7666666666666667,1300,0.099331442108316
RWA3D,referenceFronts,1000,21,3000,1.0,1300,0.099331442108316
RWA3D,referenceFronts,1000,22,300,0.1,300,0.2560572270450796
RWA3D,referenceFronts,1000,22,800,0.26666666666666666,700,0.21563208886455376
RWA3D,referenceFronts,1000,22,1500,0.5,1400,0.021990517867148902
RWA3D,referenceFronts,1000,22,2300,0.7666666666666667,2200,0.0
RWA3D,referenceFronts,1000,22,3000,1.0,2200,0.0
RWA3D,referenceFronts,1000,23,300,0.1,300,0.4677051122533797
RWA3D,referenceFronts,1000,23,800,0.26666666666666666,700,0.2845611715335893
RWA3D,referenceFronts,1000,23,1500,0.5,1000,0.24461798506450208
RWA3D,referenceFronts,1000,23,2300,0.7666666666666667,1000,0.24461798506450208
RWA3D,referenceFronts,1000,23,3000,1.0,3000,0.09498751348787439
RWA3D,referenceFronts,1000,24,300,0.1,300,0.32044582066572735
RWA3D,referenceFronts,1000,24,800,0.26666666666666666,700,0.3336796433251595
RWA3D,referenceFronts,1000,24,1500,0.5,1100,0.3992340014052785
RWA3D,referenceFronts,1000,24,2300,0.7666666666666667,1700,0.3953342648779782
RWA3D,referenceFronts,1000,24,3000,1.0,1700,0.3953342648779782
RWA3D,referenceFronts,1000,25,300,0.1,200,0.3090739131636937
RWA3D,referenceFronts,1000,25,800,0.26666666666666666,800,0.21717141755866687
RWA3D,referenceFronts,1000,25,1500,0.5,1500,0.21496643754838657
RWA3D,referenceFronts,1000,25,2300,0.7666666666666667,1500,0.21496643754838657
RWA3D,referenceFronts,1000,25,3000,1.0,2700,0.21699920165021122
RWA3D,referenceFronts,1000,26,300,0.1,300,0.5093980936230041
RWA3D,referenceFronts,1000,26,800,0.26666666666666666,800,0.15236259662298948
RWA3D,referenceFronts,1000,26,1500,0.5,1400,0.14628782919104785
RWA3D,referenceFronts,1000,26,2300,0.7666666666666667,1900,0.1541048830111942
RWA3D,referenceFronts,1000,26,3000,1.0,2800,0.13870881243295627
RWA3D,referenceFronts,1000,27,300,0.1,300,0.39858055226279254
RWA3D,referenceFronts,1000,27,800,0.26666666666666666,800,0.24971999320035826
RWA3D,referenceFronts,1000,27,1500,0.5,1500,0.24925418988109438
RWA3D,referenceFronts,1000,27,2300,0.7666666666666667,2200,0.2470042379996961
RWA3D,referenceFronts,1000,27,3000,1.0,2200,0.2470042379996961
RWA3D,referenceFronts,1000,28,300,0.1,300,0.22741294363259446
RWA3D,referenceFronts,1000,28,800,0.26666666666666666,800,0.15000641722494557
RWA3D,referenceFronts,1000,28,1500,0.5,1500,0.14783303052683266
RWA3D,referenceFronts,1000,28,2300,0.7666666666666667,1900,0.1427538281832335
RWA3D,referenceFronts,1000,28,3000,1.0,2700,0.15220498215818962
RWA3D,referenceFronts,1000,29,300,0.1,200,0.2834430235346045
RWA3D,referenceFronts,1000,29,800,0.26666666666666666,800,0.2095599661852402
RWA3D,referenceFronts,1000,29,1500,0.5,1300,0.3147612135227861
RWA3D,referenceFronts,1000,29,2300,0.7666666666666667,2000,0.2779766623235457
RWA3D,referenceFronts,1000,29,3000,1.0,3000,0.27590501270476775
RWA3D,referenceFronts,1000,30,300,0.1,300,0.16863913183566642
RWA3D,referenceFronts,1000,30,800,0.26666666666666666,800,0.1025365525788055
RWA3D,referenceFronts,1000,30,1500,0.5,1500,0.26272189506161403
RWA3D,referenceFronts,1000,30,2300,0.7666666666666667,2000,0.2553987470421083
RWA3D,referenceFronts,1000,30,3000,1.0,2000,0.2553987470421083
